2024-05-05 14:40:17,684 - root - INFO - Starting the process...
2024-05-05 14:40:17,768 - root - INFO - Training and hyperparameter tuning starts.
2024-05-05 14:40:17,768 - optuna.storages._in_memory - INFO - A new study created in memory with name: no-name-f08fd999-7db3-4f65-b66d-6374919f7f16
2024-05-05 14:40:21,381 - root - INFO - New best model saved with score: 0.0003814624797087163
2024-05-05 14:40:21,381 - optuna.study.study - INFO - Trial 0 finished with value: 0.0003814624797087163 and parameters: {'batch_size': 64, 'num_layers': 4, 'hidden_dim': 128, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.002265370746003531, 'tw': 30}. Best is trial 0 with value: 0.0003814624797087163.
2024-05-05 14:42:55,836 - optuna.study.study - INFO - Trial 322 finished with value: 0.0003201502258889377 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.001412808852925024, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:56,184 - optuna.study.study - INFO - Trial 323 finished with value: 0.0003473134129308164 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0012668963643788069, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:56,752 - optuna.study.study - INFO - Trial 324 finished with value: 0.0003449753567110747 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0011293792644916506, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:57,109 - optuna.study.study - INFO - Trial 325 finished with value: 0.0001924640528159216 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005211126641757409, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:57,952 - optuna.study.study - INFO - Trial 326 finished with value: 0.00027159700402989984 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0004953337751325966, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:58,262 - optuna.study.study - INFO - Trial 327 finished with value: 0.0003431334043852985 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0005530912754992543, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:58,628 - optuna.study.study - INFO - Trial 328 finished with value: 0.00038678135024383664 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005897059632597399, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:59,265 - optuna.study.study - INFO - Trial 329 finished with value: 0.0003075925924349576 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0005304816517530161, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:59,632 - optuna.study.study - INFO - Trial 330 finished with value: 0.00046448945067822933 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006725890902671132, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:00,283 - optuna.study.study - INFO - Trial 331 finished with value: 0.00039274603477679193 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0006191176249433895, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:00,659 - optuna.study.study - INFO - Trial 332 finished with value: 0.00047428393736481667 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.001819294338844488, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:01,005 - optuna.study.study - INFO - Trial 333 finished with value: 0.0002747603284660727 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0007540814340295731, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:01,841 - optuna.study.study - INFO - Trial 334 finished with value: 0.0027458048425614834 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.000466111173225161, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:02,164 - optuna.study.study - INFO - Trial 335 finished with value: 0.0003401342546567321 and parameters: {'batch_size': 32, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 256, 'lr': 0.003982834588612492, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:02,994 - optuna.study.study - INFO - Trial 336 finished with value: 0.0004664692096412182 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0015132605013022833, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:03,300 - optuna.study.study - INFO - Trial 337 finished with value: 0.0003520030004438013 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0009289318183877133, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:03,669 - optuna.study.study - INFO - Trial 338 finished with value: 0.00035756744910031557 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0006844366408164328, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:04,497 - optuna.study.study - INFO - Trial 339 finished with value: 0.00029459912911988795 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0008449817124503827, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:05,053 - optuna.study.study - INFO - Trial 340 finished with value: 0.00026282964972779155 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0005679604137011626, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:05,420 - optuna.study.study - INFO - Trial 341 finished with value: 0.0003154464648105204 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0016667422507331982, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:05,740 - optuna.study.study - INFO - Trial 342 finished with value: 0.00042115338146686554 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.000754000748954653, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:06,074 - optuna.study.study - INFO - Trial 343 finished with value: 0.0003859478165395558 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006205974534436271, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:06,647 - optuna.study.study - INFO - Trial 344 finished with value: 0.00022230907052289695 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0012822295568537484, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:07,211 - optuna.study.study - INFO - Trial 345 finished with value: 0.0004060210776515305 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.001193583515938807, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:07,543 - optuna.study.study - INFO - Trial 346 finished with value: 0.0003316565998829901 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0026607343118279646, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:08,116 - optuna.study.study - INFO - Trial 347 finished with value: 0.00033647785312496126 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0012786655621178473, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:08,438 - optuna.study.study - INFO - Trial 348 finished with value: 0.0003157416940666735 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 128, 'lr': 0.0014262076587684266, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:08,758 - optuna.study.study - INFO - Trial 349 finished with value: 0.00031724205473437905 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0010797186742467473, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:09,330 - optuna.study.study - INFO - Trial 350 finished with value: 0.0003236441989429295 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0013604026209530224, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:09,647 - optuna.study.study - INFO - Trial 351 finished with value: 0.00029556723893620074 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0015670006516942698, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:10,223 - optuna.study.study - INFO - Trial 352 finished with value: 0.00033932668156921864 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0010694687876604797, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:10,539 - optuna.study.study - INFO - Trial 353 finished with value: 0.00040888963849283755 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0012189892600382266, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:10,870 - optuna.study.study - INFO - Trial 354 finished with value: 0.0003303893026895821 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.001950237772015332, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:11,432 - optuna.study.study - INFO - Trial 355 finished with value: 0.000279647036222741 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0008053943731102977, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:11,754 - optuna.study.study - INFO - Trial 356 finished with value: 0.0003143736976198852 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.000931107958366396, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:12,064 - optuna.study.study - INFO - Trial 357 finished with value: 0.0003362307033967227 and parameters: {'batch_size': 32, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0014344789515332646, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:12,632 - optuna.study.study - INFO - Trial 358 finished with value: 0.0002632098039612174 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0006802961183527575, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:12,976 - optuna.study.study - INFO - Trial 359 finished with value: 0.0003677641216199845 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0012932678570276581, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:13,697 - optuna.study.study - INFO - Trial 360 finished with value: 0.00038883814704604447 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 256, 'lr': 0.0001223876273370464, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:14,040 - optuna.study.study - INFO - Trial 361 finished with value: 0.0008397940546274185 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0005196441200992826, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:14,540 - optuna.study.study - INFO - Trial 362 finished with value: 0.00028041689074598253 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0007360313873096633, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:14,878 - optuna.study.study - INFO - Trial 363 finished with value: 0.00032830238342285156 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0011544956332219577, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:15,213 - optuna.study.study - INFO - Trial 364 finished with value: 0.0002868121664505452 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0008655411248020277, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:15,936 - optuna.study.study - INFO - Trial 365 finished with value: 0.00035281339660286903 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.00041840609127919055, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:16,272 - optuna.study.study - INFO - Trial 366 finished with value: 0.0003224560641683638 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0017741640024419231, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:16,634 - optuna.study.study - INFO - Trial 367 finished with value: 0.0005797501653432846 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 32, 'lr': 0.0009762525218873468, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:17,200 - optuna.study.study - INFO - Trial 368 finished with value: 0.00033044343581423163 and parameters: {'batch_size': 16, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 128, 'lr': 0.0015810252089086827, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:18,035 - optuna.study.study - INFO - Trial 369 finished with value: 0.0003201207146048546 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.00047827564328848266, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:18,358 - optuna.study.study - INFO - Trial 370 finished with value: 0.00031937562744133174 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0007922883317535078, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:18,710 - optuna.study.study - INFO - Trial 371 finished with value: 0.00020737873273901641 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005714805705708482, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:19,066 - optuna.study.study - INFO - Trial 372 finished with value: 0.0003007957711815834 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005511504556846069, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:19,807 - optuna.study.study - INFO - Trial 373 finished with value: 0.0003300837706774473 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006388592817574067, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:20,537 - optuna.study.study - INFO - Trial 374 finished with value: 0.0004817945009563118 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005733997640900884, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:20,874 - optuna.study.study - INFO - Trial 375 finished with value: 0.0003008643980138004 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.000698099691461366, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:21,238 - optuna.study.study - INFO - Trial 376 finished with value: 0.00026900795637629926 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005178634254983759, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:21,601 - optuna.study.study - INFO - Trial 377 finished with value: 0.0002964329323731363 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006211301896974056, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:22,331 - optuna.study.study - INFO - Trial 378 finished with value: 0.00029377953615039587 and parameters: {'batch_size': 32, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0004422027436018756, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:43:22,950 - root - INFO - New best model saved with score: 0.00013259296247269958
2024-05-05 14:43:22,958 - optuna.study.study - INFO - Trial 379 finished with value: 0.00013259296247269958 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0005767310603627514, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:23,567 - optuna.study.study - INFO - Trial 380 finished with value: 0.0003491619718261063 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0004854110616480397, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:24,168 - optuna.study.study - INFO - Trial 381 finished with value: 0.000347027147654444 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005767876759137402, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:24,780 - optuna.study.study - INFO - Trial 382 finished with value: 0.0007495805621147156 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0005363492219743682, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:25,390 - optuna.study.study - INFO - Trial 383 finished with value: 0.0003458287683315575 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006578111887216854, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:26,002 - optuna.study.study - INFO - Trial 384 finished with value: 0.0003582005447242409 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005959663384411389, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:26,741 - optuna.study.study - INFO - Trial 385 finished with value: 0.00035930349258705974 and parameters: {'batch_size': 16, 'num_layers': 4, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 32, 'lr': 0.0007270502249836615, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:27,342 - optuna.study.study - INFO - Trial 386 finished with value: 0.0003447568160481751 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005162424618957538, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:27,703 - optuna.study.study - INFO - Trial 387 finished with value: 0.00035764562198892236 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0006516558385077978, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:28,443 - optuna.study.study - INFO - Trial 388 finished with value: 0.00043647497659549117 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0005855225358990994, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:29,045 - optuna.study.study - INFO - Trial 389 finished with value: 0.00028509009280242026 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0008616538433935853, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:29,377 - optuna.study.study - INFO - Trial 390 finished with value: 0.00036308966809883714 and parameters: {'batch_size': 16, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 256, 'lr': 0.0007818875548511288, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:30,101 - optuna.study.study - INFO - Trial 391 finished with value: 0.0004215841181576252 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006533797409031168, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:30,459 - optuna.study.study - INFO - Trial 392 finished with value: 0.0004994285991415381 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0007281448318423617, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:30,789 - optuna.study.study - INFO - Trial 393 finished with value: 0.00032071268651634455 and parameters: {'batch_size': 16, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.00048591150696723404, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:31,528 - optuna.study.study - INFO - Trial 394 finished with value: 0.0002765721583273262 and parameters: {'batch_size': 64, 'num_layers': 4, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0005404075673935423, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:32,266 - optuna.study.study - INFO - Trial 395 finished with value: 0.0002621788589749485 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0006895429309898225, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:32,582 - optuna.study.study - INFO - Trial 396 finished with value: 0.0027095829136669636 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.000178486183444695, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:33,309 - optuna.study.study - INFO - Trial 397 finished with value: 0.0003790484624914825 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005878181013697369, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:33,632 - optuna.study.study - INFO - Trial 398 finished with value: 0.0011305633233860135 and parameters: {'batch_size': 16, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0004462274436240524, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:34,249 - optuna.study.study - INFO - Trial 399 finished with value: 0.0003562387137208134 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0006253185197753135, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:34,569 - optuna.study.study - INFO - Trial 400 finished with value: 0.00036448839819058776 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0008076859309682611, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:35,302 - optuna.study.study - INFO - Trial 401 finished with value: 0.0005625704070553184 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0008808506715078043, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:35,646 - optuna.study.study - INFO - Trial 402 finished with value: 0.00046678975922986865 and parameters: {'batch_size': 16, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.000707515706572636, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
